split,image_path,label
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/10671.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/5223.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/15167.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/1791.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/11116.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/20276.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/7032.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/894.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/14247.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/16302.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/7492.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/5161.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/15359.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/7781.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/11663.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/2716.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/8605.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/15454.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/2971.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/16354.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/9838.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/17190.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/18265.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/16873.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/16641.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/20570.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/15043.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/19097.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/4838.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/22028.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/14764.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/9262.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/20539.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/5418.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/23194.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/13194.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/11662.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/20648.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/21320.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/15304.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/2411.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/7565.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/1505.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/18991.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/7912.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/11215.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/17480.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/20806.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/13068.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/14984.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/20893.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/9096.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/23487.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/12020.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/14475.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/20816.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/19794.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/23481.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/8271.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/19180.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/15385.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/3347.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/10361.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/15300.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/12479.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/15285.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/5093.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/24136.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/15818.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/11165.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/6119.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/16285.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/18356.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/13766.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/15321.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/8334.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/4452.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/17541.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/7522.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/11786.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/4497.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/19833.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/3758.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/4244.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/20383.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/4752.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/5449.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/20512.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/22717.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/17727.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/17741.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/6314.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/3005.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/13106.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/2913.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/17808.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/22268.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/4027.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/4579.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/14651.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/14748.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/12241.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/1219.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/24111.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/20120.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/1796.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/3526.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/14408.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/12618.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/8161.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/20444.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/2211.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/24258.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/22517.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/3556.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/10940.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/23909.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/2157.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/21276.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/17946.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/14691.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/16080.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/8441.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/18215.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/22813.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/23444.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/955.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/16889.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/20490.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/5489.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/14239.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/9819.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/22823.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/1464.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/18437.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/23841.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/11382.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/21983.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/21001.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/6331.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/20857.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/8530.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/3444.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/11108.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/21964.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/16707.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/16982.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/19279.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/23727.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/23188.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/2792.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/8304.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/23859.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/7045.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/8038.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/11041.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/10492.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/1640.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/9050.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/11803.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/2584.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/6708.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/21363.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/12296.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/16677.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/13773.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/488.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/23689.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/7366.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/18012.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/16701.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/5523.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/4020.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/7023.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/547.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/5971.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/14876.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/20686.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/5838.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/20433.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/13077.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/10654.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/17329.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/10666.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/11526.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/17135.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/5577.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/17184.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/21512.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/1875.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/1806.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/15842.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/14639.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/3769.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/21041.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/14252.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/9218.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/2148.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/8152.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/22764.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/5377.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/8115.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/12368.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/8396.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/1363.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/7290.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/3332.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/19199.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/15421.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/24280.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/16933.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/1728.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/6642.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/9214.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/4161.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/1670.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/22964.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/13594.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/13825.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/6441.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/7722.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/13761.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/23625.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/11199.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/20226.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/11272.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/21149.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/21266.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/4630.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/14388.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/9350.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/13941.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/10370.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/23076.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/21766.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/21501.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/18654.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/1368.jpg,2
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/12862.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/5505.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/3028.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/23262.jpg,4
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/12803.jpg,3
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/11587.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/18742.jpg,0
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/17581.jpg,1
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/21723.jpg,5
test,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/2765.jpg,2
